target,dataset,model,feature,times_selected,selection_rate
2-clases,bow,svc,terceros_diff_s8,1,0.2
2-clases,bow,svc,pena_mean_s10,1,0.2
2-clases,bow,svc,agencias_mean_s8,1,0.2
2-clases,bow,svc,protocolos_std_s8,1,0.2
2-clases,bow,svc,evidentes_cum_s9,1,0.2
2-clases,bow,svc,divulgación_mean_s8,1,0.2
2-clases,bow,svc,tramitar_delta_cum_s8,1,0.2
2-clases,bow,svc,lacra_mean_s10,1,0.2
2-clases,bow,svc,lacra_std_s10,1,0.2
2-clases,bow,svc,ayuda_delta_cum_s9,1,0.2
2-clases,bow,svc,competente_delta_cum_s8,1,0.2
2-clases,bow,svc,presten_diff_s8,1,0.2
2-clases,bow,svc,mayor parte_mean_s8,1,0.2
2-clases,bow,svc,tos_mean_s8,1,0.2
2-clases,bow,svc,mayor parte_std_s8,1,0.2
2-clases,bow,svc,impunidad guatemala_cum_s4,1,0.2
2-clases,bow,svc,condiciones_std_s8,1,0.2
2-clases,bow,svc,buenos aires_delta_cum_s8,1,0.2
2-clases,bow,svc,rose_delta_cum_s8,1,0.2
2-clases,bow,svc,septiembre 2025_cum_s3,1,0.2
2-clases,bow,svc,realizadas_diff_s8,1,0.2
2-clases,bow,svc,variable_diff_s8,1,0.2
2-clases,bow,svc,asumir_cum_s10,1,0.2
2-clases,bow,svc,soberanía_mean_s10,1,0.2
2-clases,bow,svc,soberanía_std_s10,1,0.2
2-clases,bow,svc,agencias_std_s8,1,0.2
2-clases,bow,svc,malversación peculado_mean_s10,1,0.2
2-clases,bow,svc,new_cum_s3,1,0.2
2-clases,bow,svc,éticas_diff_s3,1,0.2
2-clases,bow,svc,mantenimiento_cum_s7,1,0.2
2-clases,bow,svc,estándares_diff_s3,1,0.2
2-clases,bow,svc,prevenirla_cum_s5,1,0.2
2-clases,bow,svc,ocurrir_std_s3,1,0.2
2-clases,bow,svc,indicador_mean_s3,1,0.2
2-clases,bow,svc,126_cum_s5,1,0.2
2-clases,bow,svc,moderno_diff_s8,1,0.2
2-clases,bow,svc,tradicional_std_s5,1,0.2
2-clases,bow,svc,fija_mean_s8,1,0.2
2-clases,bow,svc,fija_std_s8,1,0.2
2-clases,bow,svc,punto_mean_s8,1,0.2
2-clases,bow,svc,mecanismos_std_s8,1,0.2
2-clases,bow,svc,persigue_cum_s7,1,0.2
2-clases,bow,svc,john_delta_cum_s10,1,0.2
2-clases,bow,svc,actúe_mean_s10,1,0.2
2-clases,bow,svc,conflicto intereses_std_s8,1,0.2
2-clases,bow,svc,persigue_cum_s4,1,0.2
2-clases,bow,svc,caída_mean_s10,1,0.2
2-clases,bow,svc,asesores_diff_s7,1,0.2
2-clases,bow,svc,controversia_cum_s5,1,0.2
2-clases,bow,svc,cuentas_mean_s2,1,0.2
2-clases,bow,svc,enfoque derechos_delta_cum_s8,1,0.2
2-clases,bow,svc,residencia_diff_s10,1,0.2
2-clases,bow,svc,dicha_std_s8,1,0.2
2-clases,bow,svc,consciente_delta_cum_s8,1,0.2
2-clases,bow,svc,cambio_delta_cum_s8,1,0.2
2-clases,bow,svc,depende_delta_cum_s8,1,0.2
2-clases,bow,svc,persona_delta_cum_s8,1,0.2
2-clases,bow,svc,último_mean_s8,1,0.2
2-clases,bow,svc,dólar_diff_s5,1,0.2
2-clases,bow,svc,mecanismos_mean_s8,1,0.2
2-clases,bow,svc,actividad_std_s8,1,0.2
2-clases,bow,svc,meramente_diff_s8,1,0.2
2-clases,bow,svc,combatirla_diff_s10,1,0.2
2-clases,bow,svc,propuesto_delta_cum_s8,1,0.2
2-clases,bow,svc,propio provecho_mean_s3,1,0.2
2-clases,bow,svc,propio provecho_std_s3,1,0.2
2-clases,bow,svc,alianza_cum_s6,1,0.2
2-clases,bow,svc,tos_std_s8,1,0.2
2-clases,bow,svc,derivado_diff_s7,1,0.2
2-clases,bow,svc,acceso_diff_s8,1,0.2
2-clases,bow,svc,delitos_diff_s8,1,0.2
2-clases,bow,svc,basados_delta_cum_s8,1,0.2
2-clases,bow,svc,promoción_delta_cum_s3,1,0.2
2-clases,bow,svc,presunto_mean_s5,1,0.2
2-clases,bow,svc,discriminación_std_s8,1,0.2
2-clases,bow,svc,código orgánico_delta_cum_s9,1,0.2
2-clases,bow,svc,miembros_diff_s8,1,0.2
2-clases,bow,svc,resources_cum_s6,1,0.2
2-clases,bow,svc,constitución política_delta_cum_s8,1,0.2
2-clases,bow,svc,libro_diff_s8,1,0.2
2-clases,bow,svc,aún_std_s8,1,0.2
2-clases,bow,svc,primer_std_s8,1,0.2
2-clases,bow,svc,fiscalía_delta_cum_s4,1,0.2
2-clases,bow,svc,sido_mean_s8,1,0.2
2-clases,bow,svc,entrada_std_s8,1,0.2
2-clases,bow,svc,enunciados_mean_s10,1,0.2
2-clases,bow,svc,estructural_mean_s8,1,0.2
2-clases,bow,svc,enunciados_std_s10,1,0.2
2-clases,bow,svc,asuntos internos_mean_s8,1,0.2
2-clases,bow,svc,conceptuales_mean_s8,1,0.2
2-clases,bow,svc,explorar_mean_s8,1,0.2
2-clases,bow,svc,ocupado_mean_s8,1,0.2
2-clases,bow,svc,asuntos internos_std_s8,1,0.2
2-clases,bow,svc,conceptuales_std_s8,1,0.2
2-clases,bow,svc,explorar_std_s8,1,0.2
2-clases,bow,svc,ocupado_std_s8,1,0.2
2-clases,bow,svc,debido proceso_cum_s4,1,0.2
2-clases,bow,svc,santa cruz_diff_s8,1,0.2
2-clases,bow,svc,especialmente_mean_s8,1,0.2
2-clases,bow,svc,existir_mean_s8,1,0.2
2-clases,bow,svc,alianza_cum_s8,1,0.2
2-clases,bow,svc,2014_diff_s8,1,0.2
2-clases,bow,svc,específica_delta_cum_s8,1,0.2
2-clases,bow,svc,pregunta_delta_cum_s8,1,0.2
2-clases,bow,svc,persecución_cum_s4,1,0.2
2-clases,bow,svc,locales_diff_s8,1,0.2
2-clases,bow,svc,técnicas_mean_s8,1,0.2
2-clases,bow,svc,tierra_std_s5,1,0.2
2-clases,bow,svc,trabaja_diff_s8,1,0.2
2-clases,bow,svc,rigor_delta_cum_s10,1,0.2
2-clases,bow,svc,regionales_diff_s8,1,0.2
2-clases,bow,svc,san martín_delta_cum_s3,1,0.2
2-clases,bow,svc,vigor_diff_s8,1,0.2
2-clases,bow,svc,against_cum_s9,1,0.2
2-clases,bow,svc,específicas_delta_cum_s3,1,0.2
2-clases,bow,svc,california_diff_s8,1,0.2
2-clases,bow,svc,intercambio_diff_s3,1,0.2
2-clases,bow,svc,necesidad_diff_s3,1,0.2
2-clases,bow,svc,asumir_diff_s8,1,0.2
2-clases,bow,svc,malversación peculado_std_s10,1,0.2
2-clases,bow,svc,impunidad guatemala_cum_s8,1,0.2
2-clases,bow,svc,corrupción resultado_diff_s3,1,0.2
2-clases,bow,svc,falsa_std_s10,1,0.2
2-clases,bow,svc,re_mean_s8,1,0.2
2-clases,bow,svc,ciones_delta_cum_s8,1,0.2
2-clases,bow,svc,armas_mean_s8,1,0.2
2-clases,bow,svc,plata_diff_s8,1,0.2
2-clases,bow,svc,actúe_std_s10,1,0.2
2-clases,bow,svc,participación electoral_delta_cum_s8,1,0.2
2-clases,bow,svc,trato_std_s3,1,0.2
2-clases,bow,svc,chile_cum_s9,1,0.2
2-clases,bow,svc,efectuar_delta_cum_s8,1,0.2
2-clases,bow,svc,cambian_delta_cum_s8,1,0.2
2-clases,bow,svc,facturas_diff_s7,1,0.2
2-clases,bow,svc,autora_diff_s8,1,0.2
2-clases,bow,svc,involucrados_mean_s8,1,0.2
2-clases,bow,svc,general gobierno_cum_s9,1,0.2
2-clases,bow,svc,português_cum_s7,1,0.2
2-clases,bow,svc,tratamiento_diff_s3,1,0.2
2-clases,bow,svc,públicos_std_s8,1,0.2
2-clases,bow,svc,debe_delta_cum_s8,1,0.2
2-clases,bow,svc,relativa_delta_cum_s10,1,0.2
2-clases,bow,svc,servicio_delta_cum_s8,1,0.2
2-clases,bow,svc,económico_mean_s8,1,0.2
2-clases,bow,svc,presión_delta_cum_s8,1,0.2
2-clases,bow,svc,apoyar_diff_s9,1,0.2
2-clases,bow,svc,doble_cum_s10,1,0.2
2-clases,bow,svc,países desarrollo_cum_s10,1,0.2
2-clases,bow,svc,caminos_cum_s10,1,0.2
2-clases,bow,svc,enfrentar_cum_s8,1,0.2
2-clases,bow,svc,categoría_std_s8,1,0.2
2-clases,bow,svc,producción_std_s3,1,0.2
2-clases,bow,svc,componentes_std_s8,1,0.2
2-clases,bow,svc,circulación_cum_s5,1,0.2
2-clases,bow,svc,protección denunciantes_mean_s8,1,0.2
2-clases,bow,svc,re_cum_s10,1,0.2
2-clases,bow,svc,tema_diff_s8,1,0.2
2-clases,bow,svc,ofrece_delta_cum_s8,1,0.2
2-clases,bow,svc,precisar_diff_s8,1,0.2
2-clases,bow,svc,financiero_diff_s8,1,0.2
2-clases,bow,svc,aquella_delta_cum_s8,1,0.2
2-clases,bow,svc,ejercen_delta_cum_s10,1,0.2
2-clases,bow,svc,tránsito_mean_s8,1,0.2
2-clases,bow,svc,armas fuego_cum_s7,1,0.2
2-clases,bow,svc,armas fuego_cum_s8,1,0.2
2-clases,bow,svc,trafficking_cum_s8,1,0.2
2-clases,bow,svc,unidad_cum_s8,1,0.2
2-clases,bow,svc,provecho_delta_cum_s10,1,0.2
2-clases,bow,svc,tributarias_delta_cum_s10,1,0.2
2-clases,bow,svc,pruebas_diff_s8,1,0.2
2-clases,bow,svc,protección denunciantes_delta_cum_s8,1,0.2
2-clases,bow,svc,reglas juego_mean_s8,1,0.2
2-clases,bow,svc,convención naciones_mean_s3,1,0.2
2-clases,bow,svc,detenida_cum_s5,1,0.2
2-clases,bow,svc,convenciones internacionales_std_s4,1,0.2
2-clases,bow,svc,política pública_diff_s8,1,0.2
2-clases,bow,svc,sanciones penales_mean_s10,1,0.2
2-clases,bow,svc,sanciones penales_std_s10,1,0.2
2-clases,bow,svc,viceversa_cum_s5,1,0.2
2-clases,bow,svc,ral_delta_cum_s10,1,0.2
2-clases,bow,svc,hn_cum_s8,1,0.2
2-clases,bow,svc,combatir corrupción_mean_s8,1,0.2
2-clases,bow,svc,alianza_cum_s7,1,0.2
2-clases,bow,svc,componentes_mean_s8,1,0.2
2-clases,bow,svc,puedan_diff_s8,1,0.2
2-clases,bow,svc,expresión_delta_cum_s3,1,0.2
2-clases,bow,svc,complejidad_mean_s8,1,0.2
2-clases,bow,svc,analiza_std_s8,1,0.2
2-clases,bow,svc,integración_mean_s8,1,0.2
2-clases,bow,svc,dé_delta_cum_s8,1,0.2
2-clases,bow,svc,investigación penal_cum_s4,1,0.2
2-clases,bow,svc,breve_mean_s8,1,0.2
2-clases,bow,svc,persigue_cum_s3,1,0.2
2-clases,bow,svc,inciso_diff_s8,1,0.2
2-clases,bow,svc,debería_cum_s8,1,0.2
2-clases,bow,svc,prácticas_delta_cum_s3,1,0.2
2-clases,bow,svc,asistencia_std_s10,1,0.2
2-clases,bow,svc,públicos privados_diff_s8,1,0.2
2-clases,bow,svc,justice_std_s8,1,0.2
2-clases,bow,svc,afrontar_delta_cum_s8,1,0.2
2-clases,bow,svc,cabe señalar_diff_s8,1,0.2
2-clases,bow,svc,premisa_cum_s9,1,0.2
2-clases,bow,svc,ronda_cum_s9,1,0.2
2-clases,bow,svc,encargada_diff_s8,1,0.2
2-clases,bow,svc,gama_diff_s8,1,0.2
2-clases,bow,svc,participación_std_s8,1,0.2
2-clases,bow,svc,mx_delta_cum_s8,1,0.2
2-clases,bow,svc,pertinente_delta_cum_s8,1,0.2
2-clases,bow,svc,reformas_delta_cum_s8,1,0.2
2-clases,bow,svc,re_std_s8,1,0.2
2-clases,bow,svc,faltas administrativas_delta_cum_s7,1,0.2
2-clases,bow,svc,mecanismo_std_s3,1,0.2
2-clases,bow,svc,ineficiencias_delta_cum_s7,1,0.2
2-clases,bow,svc,excepción_mean_s8,1,0.2
2-clases,bow,svc,excepción_std_s8,1,0.2
2-clases,bow,svc,obstáculo desarrollo_delta_cum_s8,1,0.2
2-clases,bow,svc,dominicana_cum_s7,1,0.2
2-clases,bow,svc,líneas_delta_cum_s8,1,0.2
2-clases,bow,svc,internacional impunidad_cum_s8,1,0.2
2-clases,bow,svc,ende_std_s8,1,0.2
2-clases,bow,svc,auditoría interna_cum_s4,1,0.2
2-clases,bow,svc,información_std_s8,1,0.2
2-clases,bow,svc,competencia_delta_cum_s8,1,0.2
2-clases,bow,svc,definición_delta_cum_s8,1,0.2
2-clases,bow,svc,serios_delta_cum_s5,1,0.2
2-clases,bow,svc,desempeño funciones_mean_s3,1,0.2
2-clases,bow,svc,desempeño funciones_std_s3,1,0.2
2-clases,bow,svc,negocios corrupción_cum_s8,1,0.2
2-clases,bow,svc,ganó_delta_cum_s5,1,0.2
2-clases,bow,svc,reciben_std_s2,1,0.2
2-clases,bow,svc,través_mean_s3,1,0.2
2-clases,bow,svc,entendido_std_s8,1,0.2
2-clases,bow,svc,refieren_mean_s8,1,0.2
2-clases,bow,svc,2006_mean_s8,1,0.2
2-clases,bow,svc,permanencia_diff_s8,1,0.2
2-clases,bow,svc,consecuencias_std_s3,1,0.2
2-clases,bow,svc,medidas_diff_s8,1,0.2
2-clases,bow,svc,diciembre 2018_cum_s4,1,0.2
2-clases,bow,svc,diciembre 2018_cum_s5,1,0.2
2-clases,bow,svc,diciembre 2018_cum_s6,1,0.2
2-clases,bow,svc,diciembre 2018_cum_s7,1,0.2
2-clases,bow,svc,privados_mean_s10,1,0.2
2-clases,bow,svc,derecho humano_delta_cum_s8,1,0.2
2-clases,bow,svc,fiscalía_std_s8,1,0.2
2-clases,bow,svc,cargo público_cum_s10,1,0.2
2-clases,bow,svc,aportes_delta_cum_s8,1,0.2
2-clases,bow,svc,corrupción transparencia_delta_cum_s8,1,0.2
2-clases,bow,svc,mecanismo_mean_s3,1,0.2
2-clases,bow,svc,grandes empresas_delta_cum_s8,1,0.2
2-clases,bow,svc,aceptación_mean_s3,1,0.2
2-clases,bow,svc,competencia_mean_s10,1,0.2
2-clases,bow,svc,abogados_diff_s8,1,0.2
2-clases,bow,svc,comprendidos_diff_s8,1,0.2
2-clases,bow,svc,sociales políticas_delta_cum_s3,1,0.2
2-clases,bow,svc,discusiones_diff_s8,1,0.2
2-clases,bow,svc,evaluaciones_delta_cum_s9,1,0.2
2-clases,bow,svc,ex_cum_s10,1,0.2
2-clases,bow,svc,siglo xxi_cum_s10,1,0.2
2-clases,bow,svc,estatutos_diff_s8,1,0.2
2-clases,bow,svc,planeta_delta_cum_s3,1,0.2
2-clases,bow,svc,consecución_cum_s8,1,0.2
2-clases,bow,svc,nueva york_mean_s8,1,0.2
2-clases,bow,svc,nueva york_std_s8,1,0.2
2-clases,bow,svc,from_cum_s8,1,0.2
2-clases,bow,svc,corrupción abuso_delta_cum_s8,1,0.2
2-clases,bow,svc,estimaciones_delta_cum_s8,1,0.2
2-clases,bow,svc,tierra_mean_s5,1,0.2
2-clases,bow,svc,ende_delta_cum_s8,1,0.2
2-clases,bow,svc,exclusión_delta_cum_s8,1,0.2
2-clases,bow,svc,regla_delta_cum_s8,1,0.2
2-clases,bow,svc,entidades privadas_delta_cum_s8,1,0.2
2-clases,bow,svc,mecanismo_diff_s8,1,0.2
2-clases,bow,svc,aprobación_mean_s3,1,0.2
2-clases,bow,svc,transacciones_std_s3,1,0.2
2-clases,bow,svc,presunto_std_s5,1,0.2
2-clases,bow,svc,movimiento_std_s8,1,0.2
2-clases,bow,svc,divulgación_std_s8,1,0.2
2-clases,bow,svc,acaba_delta_cum_s10,1,0.2
2-clases,bow,svc,empleados públicos_cum_s3,1,0.2
2-clases,bow,svc,elegido_cum_s10,1,0.2
2-clases,bow,svc,mediante_std_s8,1,0.2
2-clases,bow,svc,condición_mean_s8,1,0.2
2-clases,bow,svc,condición_std_s8,1,0.2
2-clases,bow,svc,117_diff_s8,1,0.2
2-clases,bow,svc,regiones_std_s8,1,0.2
2-clases,bow,svc,obtención_std_s3,1,0.2
2-clases,bow,svc,central_cum_s10,1,0.2
2-clases,bow,svc,término_delta_cum_s8,1,0.2
2-clases,bow,svc,criterio_mean_s8,1,0.2
2-clases,bow,svc,ve_diff_s5,1,0.2
2-clases,bow,svc,175_std_s8,1,0.2
2-clases,bow,svc,hn_cum_s9,1,0.2
2-clases,bow,svc,hn_cum_s10,1,0.2
2-clases,bow,svc,experto_delta_cum_s8,1,0.2
2-clases,bow,svc,decomiso_mean_s10,1,0.2
2-clases,bow,svc,decomiso_std_s10,1,0.2
2-clases,bow,svc,delincuente_mean_s10,1,0.2
2-clases,bow,svc,responsabilidad personas_mean_s10,1,0.2
2-clases,bow,svc,vigilada_mean_s10,1,0.2
2-clases,bow,svc,delincuente_std_s10,1,0.2
2-clases,bow,svc,responsabilidad personas_std_s10,1,0.2
2-clases,bow,svc,vigilada_std_s10,1,0.2
2-clases,bow,svc,producto corrupción_std_s10,1,0.2
2-clases,bow,svc,corrupción 10_delta_cum_s8,1,0.2
2-clases,bow,svc,acciones_delta_cum_s8,1,0.2
2-clases,bow,svc,59_diff_s10,1,0.2
2-clases,bow,svc,incorporan_mean_s8,1,0.2
2-clases,bow,svc,incorporan_std_s8,1,0.2
2-clases,bow,svc,funcionario público_mean_s8,1,0.2
2-clases,bow,svc,abordar_delta_cum_s3,1,0.2
2-clases,bow,svc,administrativo_std_s8,1,0.2
2-clases,bow,svc,responsables_std_s10,1,0.2
2-clases,bow,svc,medio_std_s8,1,0.2
2-clases,bow,svc,sometidas_diff_s7,1,0.2
2-clases,bow,svc,ejemplo si_delta_cum_s8,1,0.2
2-clases,bow,svc,fraudes_diff_s8,1,0.2
2-clases,bow,svc,bukele_cum_s10,1,0.2
2-clases,bow,svc,obligación rendir_mean_s10,1,0.2
2-clases,bow,svc,aspectos_diff_s8,1,0.2
2-clases,bow,svc,2003_delta_cum_s8,1,0.2
2-clases,bow,svc,grado_delta_cum_s10,1,0.2
2-clases,bow,svc,problemas_delta_cum_s8,1,0.2
2-clases,bow,svc,vez_delta_cum_s8,1,0.2
2-clases,bow,svc,additional_cum_s7,1,0.2
2-clases,bow,svc,plantea_mean_s8,1,0.2
2-clases,bow,svc,dio_delta_cum_s8,1,0.2
2-clases,bow,svc,beneficio indebido_delta_cum_s3,1,0.2
2-clases,bow,svc,116_diff_s8,1,0.2
2-clases,bow,svc,marco institucional_delta_cum_s8,1,0.2
2-clases,bow,svc,hecho corrupción_delta_cum_s2,1,0.2
2-clases,bow,svc,121_diff_s3,1,0.2
2-clases,bow,svc,dar lugar_diff_s8,1,0.2
2-clases,bow,svc,categoría_mean_s8,1,0.2
2-clases,bow,svc,ahora_delta_cum_s3,1,0.2
2-clases,bow,svc,poder ejecutivo_delta_cum_s8,1,0.2
2-clases,bow,svc,fronteras_diff_s8,1,0.2
2-clases,bow,svc,mismo_mean_s8,1,0.2
2-clases,bow,svc,funcionario actúe_delta_cum_s10,1,0.2
2-clases,bow,svc,delictivos_cum_s5,1,0.2
2-clases,bow,svc,ón_std_s8,1,0.2
2-clases,bow,svc,corrupción ciudadanos_delta_cum_s10,1,0.2
2-clases,bow,svc,armas_std_s8,1,0.2
2-clases,bow,svc,considera_std_s8,1,0.2
2-clases,bow,svc,cumplir_std_s8,1,0.2
2-clases,bow,svc,enfrentar_cum_s10,1,0.2
2-clases,bow,svc,re_delta_cum_s8,1,0.2
2-clases,bow,svc,desvía_std_s10,1,0.2
2-clases,bow,svc,extorsión_cum_s9,1,0.2
2-clases,bow,svc,clientelismo_std_s8,1,0.2
2-clases,bow,svc,debería_mean_s8,1,0.2
2-clases,bow,svc,proviene_cum_s4,1,0.2
2-clases,bow,svc,viceversa_cum_s8,1,0.2
2-clases,bow,svc,extorsión_mean_s8,1,0.2
2-clases,bow,svc,prestación_std_s8,1,0.2
2-clases,bow,svc,85_diff_s3,1,0.2
2-clases,bow,svc,mx_diff_s8,1,0.2
2-clases,bow,svc,refieren_delta_cum_s8,1,0.2
2-clases,bow,svc,producto corrupción_mean_s10,1,0.2
2-clases,bow,svc,peculado_mean_s8,1,0.2
2-clases,bow,svc,deberá_diff_s8,1,0.2
2-clases,bow,svc,ambas_delta_cum_s8,1,0.2
2-clases,bow,svc,indicador_delta_cum_s3,1,0.2
2-clases,bow,svc,droga_mean_s10,1,0.2
2-clases,bow,svc,droga_std_s10,1,0.2
2-clases,bow,svc,internacionales_diff_s8,1,0.2
2-clases,bow,svc,modalidades_delta_cum_s8,1,0.2
2-clases,bow,svc,obra_delta_cum_s8,1,0.2
2-clases,bow,svc,contrataciones_delta_cum_s8,1,0.2
2-clases,bow,svc,referido_cum_s9,1,0.2
2-clases,bow,svc,necesidad_std_s8,1,0.2
2-clases,bow,svc,directa_mean_s8,1,0.2
2-clases,bow,svc,pacientes_cum_s7,1,0.2
2-clases,bow,svc,puede ayudar_std_s8,1,0.2
2-clases,bow,svc,existir_std_s8,1,0.2
2-clases,bow,svc,consideran_std_s8,1,0.2
2-clases,bow,svc,distintas_std_s8,1,0.2
2-clases,bow,svc,involucran_cum_s9,1,0.2
2-clases,bow,svc,semanas_cum_s9,1,0.2
2-clases,bow,svc,procurará_mean_s8,1,0.2
2-clases,bow,svc,procurará_std_s8,1,0.2
2-clases,bow,svc,base_mean_s3,1,0.2
2-clases,bow,svc,puede ayudar_diff_s8,1,0.2
2-clases,bow,svc,ende_mean_s8,1,0.2
2-clases,bow,svc,sólo_std_s8,1,0.2
2-clases,bow,svc,beneficios_delta_cum_s8,1,0.2
2-clases,bow,svc,cumplir_delta_cum_s8,1,0.2
2-clases,bow,svc,dicha_delta_cum_s8,1,0.2
2-clases,bow,svc,económico_delta_cum_s8,1,0.2
2-clases,bow,svc,indebido_delta_cum_s3,1,0.2
2-clases,bow,svc,relativo_delta_cum_s10,1,0.2
2-clases,bow,svc,puede provocar_mean_s3,1,0.2
2-clases,bow,svc,information_cum_s7,1,0.2
2-clases,bow,svc,elaboración_diff_s8,1,0.2
2-clases,bow,svc,normativo_std_s3,1,0.2
2-clases,bow,svc,razonamiento_diff_s8,1,0.2
2-clases,bow,svc,decir_mean_s8,1,0.2
2-clases,bow,svc,opacidad_diff_s8,1,0.2
2-clases,bow,svc,corrupción mal_delta_cum_s8,1,0.2
2-clases,bow,svc,iniciado_cum_s5,1,0.2
2-clases,bow,svc,gama_mean_s8,1,0.2
2-clases,bow,svc,negar_diff_s3,1,0.2
2-clases,bow,svc,175_mean_s8,1,0.2
2-clases,bow,svc,default_mean_s8,1,0.2
2-clases,bow,svc,corrupción genera_std_s3,1,0.2
2-clases,bow,svc,fortalezcan_mean_s8,1,0.2
2-clases,bow,svc,fortalezcan_std_s8,1,0.2
2-clases,bow,svc,prueba_diff_s8,1,0.2
2-clases,bow,svc,u4_delta_cum_s8,1,0.2
2-clases,bow,svc,acto_mean_s5,1,0.2
2-clases,bow,svc,corrupción enfoque_delta_cum_s8,1,0.2
2-clases,bow,svc,lleva cabo_mean_s4,1,0.2
2-clases,bow,svc,militares_mean_s8,1,0.2
2-clases,bow,svc,militares_std_s8,1,0.2
2-clases,bow,svc,inexistentes_cum_s3,1,0.2
2-clases,bow,svc,responde_mean_s8,1,0.2
2-clases,bow,svc,benefician_cum_s9,1,0.2
2-clases,bow,svc,permanentes_mean_s8,1,0.2
2-clases,bow,svc,permanentes_std_s8,1,0.2
2-clases,bow,svc,obligación rendir_std_s10,1,0.2
2-clases,bow,svc,lleva cabo_std_s4,1,0.2
2-clases,bow,svc,involucran_cum_s8,1,0.2
2-clases,bow,svc,respetar_diff_s8,1,0.2
2-clases,bow,svc,oficiales_diff_s8,1,0.2
2-clases,bow,svc,políticas públicas_diff_s8,1,0.2
2-clases,bow,svc,necesariamente_delta_cum_s8,1,0.2
2-clases,bow,svc,interamericanos_mean_s6,1,0.2
2-clases,bow,svc,interamericanos_std_s6,1,0.2
2-clases,bow,svc,tráfico_mean_s8,1,0.2
2-clases,bow,svc,recibido_diff_s8,1,0.2
2-clases,bow,svc,desviación_delta_cum_s8,1,0.2
2-clases,bow,svc,subsidios_mean_s10,1,0.2
2-clases,bow,svc,utilicen_delta_cum_s10,1,0.2
2-clases,bow,svc,teoría_std_s8,1,0.2
2-clases,bow,svc,problemática_cum_s9,1,0.2
2-clases,bow,svc,prevenir combatir_cum_s3,1,0.2
2-clases,bow,svc,101_mean_s8,1,0.2
2-clases,bow,svc,relacional_delta_cum_s5,1,0.2
2-clases,bow,svc,militar_cum_s8,1,0.2
2-clases,bow,svc,preservar_std_s8,1,0.2
2-clases,bow,svc,estructural_diff_s8,1,0.2
2-clases,bow,svc,regiones_mean_s8,1,0.2
2-clases,bow,svc,donantes_delta_cum_s9,1,0.2
2-clases,bow,svc,67_mean_s8,1,0.2
2-clases,bow,svc,constituyan_delta_cum_s8,1,0.2
2-clases,bow,svc,acto_mean_s8,1,0.2
2-clases,bow,svc,intervención_mean_s8,1,0.2
2-clases,bow,svc,derechos_delta_cum_s8,1,0.2
2-clases,bow,svc,directa_delta_cum_s8,1,0.2
2-clases,bow,svc,elaboración_delta_cum_s8,1,0.2
2-clases,bow,svc,participación_delta_cum_s8,1,0.2
2-clases,bow,svc,encontrado_delta_cum_s8,1,0.2
2-clases,bow,svc,pequeñas_delta_cum_s3,1,0.2
2-clases,bow,svc,desempeño funciones_diff_s5,1,0.2
2-clases,bow,svc,reglamento_cum_s2,1,0.2
2-clases,bow,svc,justice_mean_s8,1,0.2
2-clases,bow,svc,transacciones_mean_s3,1,0.2
2-clases,bow,svc,agendas_delta_cum_s8,1,0.2
2-clases,bow,svc,golpe_cum_s8,1,0.2
2-clases,bow,svc,indicadores corrupción_delta_cum_s8,1,0.2
2-clases,bow,svc,moral_std_s8,1,0.2
2-clases,bow,svc,gobernación_cum_s9,1,0.2
2-clases,bow,svc,alto nivel_std_s3,1,0.2
2-clases,bow,svc,definiciones_mean_s8,1,0.2
2-clases,bow,svc,tráfico influencias_std_s8,1,0.2
2-clases,bow,svc,entrada_mean_s8,1,0.2
2-clases,bow,svc,normativo_mean_s3,1,0.2
2-clases,bow,svc,indebidos_mean_s8,1,0.2
2-clases,bow,svc,indebidos_std_s8,1,0.2
2-clases,bow,svc,digital_cum_s10,1,0.2
2-clases,bow,svc,ejecutivo_delta_cum_s8,1,0.2
2-clases,bow,svc,entendido_mean_s8,1,0.2
2-clases,bow,svc,medida_std_s8,1,0.2
2-clases,bow,svc,especializadas_delta_cum_s8,1,0.2
2-clases,bow,svc,ocurrencia_mean_s8,1,0.2
2-clases,bow,svc,ocurrencia_std_s8,1,0.2
2-clases,bow,svc,corrupción genera_mean_s3,1,0.2
2-clases,bow,svc,respeto derechos_mean_s8,1,0.2
2-clases,bow,svc,default_std_s8,1,0.2
2-clases,bow,svc,respeto derechos_std_s8,1,0.2
2-clases,bow,svc,dictaduras_cum_s9,1,0.2
2-clases,bow,svc,solicitado_mean_s10,1,0.2
2-clases,bow,svc,tipificado_mean_s10,1,0.2
2-clases,bow,svc,solicitado_std_s10,1,0.2
2-clases,bow,svc,corrupción resultado_delta_cum_s3,1,0.2
2-clases,bow,svc,efectos_std_s8,1,0.2
2-clases,bow,svc,hecho corrupción_diff_s2,1,0.2
2-clases,bow,svc,69_diff_s3,1,0.2
2-clases,bow,svc,públicos nacionales_mean_s10,1,0.2
2-clases,bow,svc,públicos nacionales_std_s10,1,0.2
2-clases,bow,svc,acento_delta_cum_s5,1,0.2
2-clases,bow,svc,protesta_cum_s9,1,0.2
2-clases,bow,svc,comunidades_std_s10,1,0.2
2-clases,bow,svc,posterior_cum_s10,1,0.2
2-clases,bow,svc,civiles_diff_s8,1,0.2
2-clases,bow,svc,176_delta_cum_s8,1,0.2
2-clases,bow,svc,ex_cum_s9,1,0.2
